t0,t1,variable,adjust_function,adjust_value,comment,URL_graphic
,,z_boom_cor_u,max_filter,2.8, maximum height of the boom on tripod AWS,
,,t_i_.*($),min_filter,-20.0,,
2023-08-31T00:00:00+00:00,,z_surf_2,add,-4.0,manually adjusted by bav,
2021-08-31T00:00:00+00:00,,z_surf_2,add,2.9,manually adjusted by bav,
2021-08-31T00:00:00+00:00,,z_surf_1,add,-0.3,manually adjusted by bav,
2022-01-16T00:00:00+00:00,2022-04-16T00:00:00+00:00,z_surf_1,max_filter,1.65,manually adjusted by bav,
2022-01-21T00:00:00+00:00,2022-03-21T00:00:00+00:00,z_stake_cor,max_filter,2.5,manually adjusted by bav,
