t0,t1,variable,adjust_function,adjust_value,comment,URL_graphic
,,z_boom_u,max_filter,2.63, maximum height of the boom on tripod AWS,
,,z_boom_u,min_filter,2.37, ,
,2011-07-01T00:00:00+00:00,z_boom_u,min_filter,2.6, ,
