t0, t1, variable, flag, comment, URL_graphic
2023-11-20T00:00:00+00:00,2024-04-23T00:00:00+00:00,z_boom_u z_boom_l dsr usr dlr ulr,NAN,flagged by bav,

2024-08-13T00:00:00+00:00,2025-04-22T00:00:00+00:00,t_i_.*($),NAN,flagged by bav,
