t0,t1,variable,flag,comment,URL_graphic
2011-06-02T00:00:00+00:00,2011-07-29T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2015-06-30T00:00:00+00:00,2015-08-13T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2011-09-02T00:00:00+00:00,2011-09-12T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2012-08-27T00:00:00+00:00,2012-11-06T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2019-09-07T00:00:00+00:00,2019-09-17T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2021-09-03T00:00:00+00:00,2021-09-12T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2023-08-12T00:00:00+00:00,2023-08-16T00:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,
2023-09-17T10:00:00+00:00,2023-12-01T00:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,

2009-10-31T00:00:00+00:00,2009-11-02T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2010-01-06T00:00:00+00:00,2010-01-10T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2010-01-14T00:00:00+00:00,2010-01-21T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2011-01-02T00:00:00+00:00,2011-01-06T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2012-03-09T00:00:00+00:00,2012-03-11T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2012-03-27T00:00:00+00:00,2012-03-29T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2012-12-14T00:00:00+00:00,2012-12-17T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2013-01-11T00:00:00+00:00,2013-01-13T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2013-10-04T00:00:00+00:00,2013-10-06T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2014-02-17T00:00:00+00:00,2014-02-25T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2015-12-20T00:00:00+00:00,2015-12-22T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
