t0, t1, variable, flag, comment, URL_graphic
,2023-07-23T00:00:00+00:00,z_pt_cor,NAN,flagged by bav,
2023-09-11T00:00:00+00:00,2024-07-08T00:00:00+00:00,z_pt_cor,NAN,flagged by bav,

2023-08-28T00:00:00+00:00,2023-11-30T00:00:00+00:00,z_boom_u,NAN,flagged by bav,
