t0,t1,variable,flag,comment,URL_graphic
2017-07-14T14:00:00+00:00,2017-08-24T12:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2017-11-11T00:00:00+00:00,2017-12-06T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2018-08-30T00:00:00+00:00,2018-08-31T23:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,

2017-12-15T00:00:00+00:00,2018-02-15T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2018-12-30T00:00:00+00:00,2019-01-10T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2019-08-29T00:00:00+00:00,2019-12-06T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,

2019-01-29T00:00:00+00:00,2019-02-15T00:00:00+00:00,z_boom_u,CHECKME,manually flagged by bav,

2017-05-18T00:00:00+00:00,2017-08-27T00:00:00+00:00,t_i_.*($),CHECKME,manually flagged by bav,
2017-10-01T00:00:00+00:00,2018-09-18T00:00:00+00:00,t_i_7,CHECKME,erroneous positive temperatures in winter (bav),
