t0,t1,variable,flag,comment,URL_graphic
2022-06-19T00:00:00+00:00,2022-06-21T00:00:00+00:00,t_i_.*($),instrument settling (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/73
2022-07-16T12:00:00+00:00,2022-07-22T00:00:00+00:00,t_i_.*($),percolation along string (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/73
2022-10-15T19:00:00+00:00,2024-05-22T00:00:00+00:00,t_i_.*($),CONFIRMED,constant ice temperature after that date (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/73

2022-11-09T04:00:00+00:00,2022-11-10T13:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2022-12-23T14:00:00+00:00,2022-12-27T10:00:00+00:00,p_u,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2022-12-28T10:00:00+00:00,2023-01-01T22:00:00+00:00,p_u,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2022-12-30T06:00:00+00:00,2023-01-01T22:00:00+00:00,p_i p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2023-01-15T12:00:00+00:00,2023-02-01T00:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2023-12-22T12:00:00+00:00,2024-01-11T00:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2024-01-21T00:00:00+00:00,2024-02-07T00:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2024-02-09T00:00:00+00:00,2024-02-19T00:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2024-02-28T00:00:00+00:00,2024-03-02T00:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140
2024-03-15T00:00:00+00:00,2024-03-25T12:00:00+00:00,p_i p_u p_l,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/140

2024-05-21T14:00:00+00:00,2024-05-21T22:00:00+00:00,*,CONFIRMED,2024 maintenance (bav),

2024-02-26T07:00:00+00:00,2025-06-08T15:00:00+00:00,wdir_l,NAN,Manually flagged by bav. Suspicious widir data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/165
2024-02-26T07:00:00+00:00,2024-05-21T20:00:00+00:00,wdir_i,NAN,Manually flagged by bav. Suspicious pressure data ,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/165

2022-10-04T00:00:00+00:00,2022-10-14T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2022-11-02T00:00:00+00:00,2022-11-04T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2023-09-29T00:00:00+00:00,2023-10-02T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2023-12-23T00:00:00+00:00,2023-12-29T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-01-05T00:00:00+00:00,2024-01-12T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-01-16T00:00:00+00:00,2024-02-12T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-02-15T00:00:00+00:00,2024-02-26T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-02-29T00:00:00+00:00,2024-04-02T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-09-17T00:00:00+00:00,2024-09-20T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-09-26T00:00:00+00:00,2024-09-28T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-10-21T00:00:00+00:00,2024-10-26T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
