t0,t1,variable,flag,comment,URL_graphic
2021-07-10T00:00:00+00:00,2023-06-10T00:00:00+00:00,z_pt wspd_u wspd_i,NAN,manually flagged by bav,
2022-06-03T00:00:00+00:00,2022-07-10T00:00:00+00:00,z_stake,NAN,manually flagged by bav,
2026-01-01T00:00:00+00:00, ,z_pt,NAN,manually flagged by bav,

