t0, t1, variable, flag, comment, URL_graphic

,2024-09-18T00:00:00+00:00,t_i_.*($),NAN,manually flagged by bav,
,,z_pt_cor,NAN,manually flagged by bav,

2024-10-25T19:00:00+00:00,,wspd_i wspd_u wdir_i wdir_u,NAN,manually flagged by bav,

