t0,t1,variable,flag,comment,URL_graphic
2008-09-17T10:00:00+00:00, 2009-05-06T12:00:00+00:00, wspd_u wdir_u dsr usr dlr ulr t_u rh_u z_boom_u p_u p_i t_i rh_i wspd_i wdir_i, NAN, flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/117
2008-09-17T10:00:00+00:00, 2010-08-06T21:00:00+00:00, wspd_u, NAN, flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/117
2010-12-07T10:00:00+00:00, 2011-08-12T00:00:00+00:00, wspd_u wdir_u dsr usr dlr ulr t_u rh_u z_boom_u t_i rh_i wspd_i wdir_i, NAN, flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/117

2011-06-01T00:00:00+00:00, 2011-06-15T00:00:00+00:00, z_stake, NAN, flagged by bav, 
2014-11-18T00:00:00+00:00, 2015-04-15T00:00:00+00:00, z_stake, NAN, flagged by bav, 

2010-03-21T00:00:00+00:00,2010-03-23T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2010-12-01T00:00:00+00:00,2010-12-08T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2011-11-06T00:00:00+00:00,2011-11-08T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2012-04-08T00:00:00+00:00,2012-04-13T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2012-10-23T00:00:00+00:00,2012-10-25T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2013-01-06T00:00:00+00:00,2013-01-08T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2014-10-09T00:00:00+00:00,2014-10-13T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2015-02-13T00:00:00+00:00,2015-02-17T00:00:00+00:00,dlr ulr dsr usr,RIME,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
